,instances,budget,deadline,sched_start_time,submit_time,exec_start_time,finish_time,complete,cost
lamf-test-3c60492c-5568-42f7-a13b-d4f3117a23dc,"{<resource_manager.instance.CloudReservedInstance object at 0x128c8d090>: [(2, 18422.832000000086, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a868b0>: [(4, 18422.832000000086, None)]}",288.51703100665657,140990.96124146334,18422.832000000086,13248.200326754502,18422.832000000086,87332.78680766746,True,670.1906564774499
lamf-test-04f3f31f-b20f-4cb7-a3dd-c0c2f380b4cc,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 18602.832000000086, None)]}",63.69847192731158,27347.995341976064,18602.832000000086,13249.200326754502,18602.832000000086,24023.54300000009,True,8.794561526400004
lamf-test-b6b347a8-b100-462f-bbd1-cdcde8345e59,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 19384.632000000092, None)]}",310.4633474601291,141042.0774472568,19384.632000000092,13251.383507826502,19384.632000000092,49236.072000000095,True,48.430976256
lamf-test-d4113937-9912-4267-ad39-f41249bcbcef,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 19624.632000000092, None)]}",44.164232744169574,27574.021213251082,19624.632000000092,13252.383507826502,19624.632000000092,23768.48700000009,True,3.3614951759999965
lamf-test-198ba68c-5a75-4dd3-95a5-23cb4a91c31d,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 19744.632000000092, None)]}",75.79076386942039,44430.724994779135,19744.632000000092,13262.071660933501,19744.632000000092,23120.37000000009,True,6.845996663999995
lamf-test-9bb4d80d-2aee-48e9-ac53-5a922312b6c8,"{<resource_manager.instance.CloudReservedInstance object at 0x128c943b0>: [(2, 19805.032000000094, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a86520>: [(2, 19805.032000000094, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a77b60>: [(2, 19805.032000000094, None)]}",62.348183689222225,28004.68428045873,19805.032000000094,13808.049911569502,19805.032000000094,28020.08428045873,False,
lamf-test-8fdaa8c6-0ab8-4102-bf2c-7c6a5957696b,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 20045.632000000096, None)]}",305.80076715201267,141204.4173404284,20045.632000000096,13809.049911569502,20045.632000000096,32534.3570000001,True,15.196280580000003
lamf-test-c89d3402-a23f-46ae-8720-cd373edbf82e,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 20075.832000000097, None)]}",59.063695813800784,28040.155111449047,20075.832000000097,13811.270728001502,20075.832000000097,22754.731000000094,True,3.259684303199997
lamf-test-d457b8b2-16f3-450b-ba2f-e7b966006e63,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 20105.832000000097, None)]}",308.6020686022321,141418.14179624256,20105.832000000097,13812.270728001502,20105.832000000097,36051.02000000009,True,38.80420951679999
lamf-test-87f7683b-4f57-45f2-93ec-cd6117faec52,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 20346.4320000001, None)]}",62.86965238334432,27879.820118712807,20346.4320000001,13816.345455327502,20346.4320000001,22567.779000000097,True,1.8019566863999983
lamf-test-95f36198-5f8e-46dc-93db-fc5d6a810881,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 20406.4320000001, None)]}",312.84764381313755,141608.33693547326,20406.4320000001,13817.345455327502,20406.4320000001,38330.1560000001,True,21.8095873632
lamf-test-067d037c-dcca-41c3-b8b9-a8b36009d0a4,"{<resource_manager.instance.CloudReservedInstance object at 0x128a863f0>: [(1, 20586.6320000001, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a86520>: [(3, 20586.6320000001, None)]}",61.80548621708826,28112.26181767577,20586.6320000001,13823.147288707502,20586.6320000001,28127.661817675773,False,
lamf-test-55d518fc-620c-44fe-a18a-2336d48b9fc1,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 21037.632000000103, None)]}",83.99778340603386,45191.05722690041,21037.632000000103,13825.785108208502,21037.632000000103,28685.676000000105,True,9.306139939200003
lamf-test-64282f81-8a38-42e2-8686-39f8e7fadae5,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 21368.232000000105, None)]}",308.1387838586121,141650.82902759415,21368.232000000105,13828.197488971502,21368.232000000105,25848.213000000105,True,9.085401467999999
lamf-test-6ca33400-5b63-4867-9fb5-39d7d8646a8a,"{<resource_manager.instance.CloudReservedInstance object at 0x128c943b0>: [(2, 21668.632000000107, None)], <resource_manager.instance.CloudReservedInstance object at 0x128c8d310>: [(2, 21668.632000000107, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a86520>: [(2, 21668.632000000107, None)]}",105.93846150050236,45089.64759965742,21668.632000000107,13829.197488971502,21668.632000000107,33430.286435199516,True,65.52182452760886
lamf-test-e1a8ae4a-b274-4245-9dc7-b8b20b25f60b,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 21850.032000000112, None)]}",307.3714712616934,141705.25479985017,21850.032000000112,13830.197488971502,21850.032000000112,45763.964000000095,True,38.79796327679997
lamf-test-5f552717-b86e-4e0e-9794-6b12cd0fea27,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 21880.232000000113, None)]}",43.981392744961866,28068.17930542498,21880.232000000113,13831.197488971502,21880.232000000113,28083.57930542498,False,
lamf-test-0ee69e3c-f7ac-4d00-b4dc-243374763ca6,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 22270.832000000115, None)]}",95.71047451977611,45070.63035736761,22270.832000000115,13841.547857239502,22270.832000000115,24497.22400000012,True,1.8060491904000027
lamf-test-60d40a4b-09c7-4a73-b379-b1d85406ff0e,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 22691.432000000117, None)]}",57.165191884420324,28145.917781592005,22691.432000000117,13847.733158635503,22691.432000000117,28161.317781592006,False,
lamf-test-87976d93-8677-4270-9b15-bf91d2c51eaa,"{<resource_manager.instance.CloudOnDemandInstance object at 0x128c8d1d0>: [(3, 22751.432000000117, None)]}",311.39111778496914,141603.29840177402,22751.432000000117,13849.892821990503,23151.968000000117,51120.41724635176,False,
lamf-test-68fc4f1f-0368-4356-8862-a5c873470b2b,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 23183.568000000123, None)]}",313.35740939256686,141709.63910677444,23183.568000000123,13852.558265083502,23183.568000000123,39103.75600000012,True,25.82891301119999
lamf-test-6ffd71d7-ab96-484d-939d-8341469b380b,"{<resource_manager.instance.CloudReservedInstance object at 0x128a77cb0>: [(3, 23213.568000000123, None)]}",291.65416309527114,141702.39854157565,23213.568000000123,13859.962159048502,23213.568000000123,100882.10937175892,True,168.32326286087567
lamf-test-20e1ba49-4666-4d28-9ab3-d9b988f76cc5,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 23304.168000000125, None)]}",285.6765311197183,141794.3156390756,23304.168000000125,14408.583721276502,23304.168000000125,38726.447000000124,True,37.5316581744
lamf-test-6012bbf1-8566-4834-b341-39822809aef2,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 23845.76800000013, None)]}",93.62462651407313,45615.78990179522,23845.76800000013,14409.583721276502,23845.76800000013,31676.19000000013,True,15.880095815999995
lamf-test-92b1912c-cdf4-4496-9665-6c2a64a15900,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 24446.968000000135, None)]}",99.7921660649438,45762.08856312908,24446.968000000135,14418.089077052502,24446.968000000135,27487.950000000135,True,6.1671114959999995
lamf-test-3d2e4ca8-d6e8-4002-a809-14108f6da5be,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 24687.568000000138, None)]}",306.2018292174168,142178.17022143456,24687.568000000138,14419.089077052502,24687.568000000138,40607.75600000014,True,32.286141264
lamf-test-a7986f20-c88c-442a-a9bb-9d4e408bd120,"{<resource_manager.instance.CloudReservedInstance object at 0x128c8d310>: [(2, 24957.76800000014, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a86520>: [(2, 24957.76800000014, None)]}",50.00049139574834,28526.620502234346,24957.76800000014,14421.429258198503,24957.76800000014,28542.020502234347,False,
lamf-test-bf2ee2bb-aeee-4553-ba75-b56c3562dc59,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 24987.76800000014, None)]}",94.73625576454592,45786.577551144124,24987.76800000014,14422.618620402503,24987.76800000014,34054.514000000134,True,7.354944355199996
lamf-test-404ab15a-5fdc-47da-96ca-6bf36dbfc057,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 25197.96800000014, None)]}",285.63536765098837,142329.50720302906,25197.96800000014,14424.246721482503,25197.96800000014,44572.319000000134,True,31.432947062399993
lamf-test-398c2e41-0ba6-4e76-8602-21bfa67e2257,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 25288.968000000143, None)]}",308.43937206382503,142296.8908268274,25288.968000000143,14427.234862680503,25288.968000000143,36239.36600000014,True,22.207407143999994
lamf-test-58d64335-ff0b-41b5-93cb-bcafe6abca1b,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 25589.168000000143, None)]}",83.27713277836911,45713.185373828455,25589.168000000143,14428.234862680503,25589.168000000143,32617.30000000014,True,17.103662035199996
lamf-test-78749043-3668-43d0-99ce-4ee040f7f664,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 25619.368000000144, None)]}",57.07835905715178,28551.724289433427,25619.368000000144,14431.827001279504,25619.368000000144,27504.576000000143,True,1.5292807295999988
lamf-test-59fd6bbc-b1e0-4afd-a720-743bb563c136,"{<resource_manager.instance.CloudReservedInstance object at 0x128a863f0>: [(2, 25739.568000000145, None)]}",321.20760313523465,142112.69004312236,25739.568000000145,14433.781805116503,25739.568000000145,75456.45977229257,True,58.347744183962384
lamf-test-4cc1e286-0e7f-464c-8240-c10883a7da2a,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 25889.968000000146, None)]}",316.2330750787407,142027.14363411264,25889.968000000146,14436.588935620503,25889.968000000146,38841.20200000014,True,21.012082041599996
lamf-test-0aaede3d-34d4-43d5-b971-8a2a954407b0,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 25919.968000000146, None)]}",291.4038438976179,141969.2499582172,25919.968000000146,14441.232343081503,25919.968000000146,49023.482000000135,True,18.74157055679999
lamf-test-a7598ecc-5cec-4bf9-9a0f-c71ca0dbae0e,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 26400.56800000015, None)]}",294.2224632206372,142167.84991743023,26400.56800000015,14442.380719738503,26400.56800000015,32381.17600000015,True,14.554407628800002
lamf-test-5c0e0bc7-fda1-478e-8de8-178b5b80a83c,"{<resource_manager.instance.CloudReservedInstance object at 0x128c943b0>: [(2, 26640.76800000015, None)], <resource_manager.instance.CloudReservedInstance object at 0x128c8d310>: [(2, 26640.76800000015, None)]}",109.02475346006189,45697.0274929128,26640.76800000015,14446.805033773004,26640.76800000015,40515.56489788897,True,39.615320102852166
lamf-test-95c3a7f0-6def-4a58-8473-af92a11ec586,"{<resource_manager.instance.CloudReservedInstance object at 0x128c8d310>: [(1, 26670.96800000015, None)], <resource_manager.instance.CloudReservedInstance object at 0x128a863f0>: [(1, 26670.96800000015, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a77b60>: [(1, 26670.96800000015, None)]}",312.05091942501133,142435.13184585946,26670.96800000015,14456.835869947503,26670.96800000015,142450.53184585948,False,
lamf-test-225e7631-1dba-46ce-9a30-f911bc78acd8,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 26821.36800000015, None)]}",48.6051907309817,28856.875161078897,26821.36800000015,14458.483491310502,26821.36800000015,28872.2751610789,False,
lamf-test-19917d27-b721-40ad-a37a-4370c7a734bc,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 26911.968000000154, None)]}",301.1069329229973,141823.0269818302,26911.968000000154,14461.707802126502,26911.968000000154,41311.129000000146,True,11.680599403199993
lamf-test-c5f3d318-ed60-437f-9c1e-4a6f0f18365e,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 27543.36800000016, None)]}",302.37657057421836,142085.02968258262,27543.36800000016,14465.328028528502,27543.36800000016,41002.51100000016,True,27.295142004
lamf-test-68ff13a7-de65-4a50-8bee-581fe346b072,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 27693.56800000016, None)]}",316.0799972187193,141990.04753744317,27693.56800000016,14466.328028528502,27693.56800000016,34184.385000000155,True,10.530701500799992
lamf-test-e3ac6e81-3f29-40d1-91c8-119f86b94741,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 27843.76800000016, None)]}",292.3170995981352,142376.56628875862,27843.76800000016,14467.894784510501,27843.76800000016,48198.53700000016,True,16.511788612799997
lamf-test-cd918581-b0d1-458e-92b2-5c59b3bd83b5,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 28084.16800000016, None)]}",301.10787935133226,142654.57087870626,28084.16800000016,15013.752804020502,28084.16800000016,38119.548000000155,True,12.211050383999993
lamf-test-3231937d-3960-4134-90c2-f2e92cf6e932,"{<resource_manager.instance.CloudReservedInstance object at 0x128c943b0>: [(2, 28114.16800000016, None)]}",109.51414052886817,45998.53473480789,28114.16800000016,15015.995041928501,28114.16800000016,38901.88082437507,True,23.568994978694292
lamf-test-5e0241b4-8be0-4af4-bde6-0b42fa40fc67,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 28144.16800000016, None)]}",98.3173256377796,46226.85712814085,28144.16800000016,15022.484936717501,28144.16800000016,30375.56000000016,True,1.8101051903999998
lamf-test-d56ac58c-44ed-4cac-88e0-685510119191,"{<resource_manager.instance.CloudReservedInstance object at 0x128a863f0>: [(1, 28204.16800000016, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a86520>: [(1, 28204.16800000016, None)]}",70.70390367140996,29109.43759770335,28204.16800000016,15047.439179975501,28204.16800000016,29124.83759770335,False,
lamf-test-093fc8c1-409b-4af5-91bd-f1586aa318b7,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 28895.568000000167, None)]}",48.98947611555658,29203.41693855667,28895.568000000167,15049.011908624501,28895.568000000167,29218.816938556673,False,
lamf-test-412a625e-1641-430d-83ff-ad06d8ff7ded,"{<resource_manager.instance.CloudReservedInstance object at 0x128c8d310>: [(1, 28985.568000000167, None)], <resource_manager.instance.CloudReservedInstance object at 0x128c8d090>: [(1, 28985.568000000167, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128c8d6d0>: [(1, 28985.568000000167, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a86520>: [(2, 28985.568000000167, None)]}",48.58977843534464,29333.24118104677,28985.568000000167,15051.552044786502,28985.568000000167,29348.641181046773,False,
lamf-test-499e704f-e77f-4d06-942d-f6729f7df6df,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 29015.568000000167, None)]}",295.12516285873096,142717.09533051355,29015.568000000167,15059.542862144503,29015.568000000167,45620.965000000164,True,20.205447069599998
lamf-test-b31f9afe-254c-4126-a484-8628eb9333c1,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 29226.16800000017, None)]}",58.325064065435534,29245.660579308988,29226.16800000017,15067.888082537502,29226.16800000017,29261.06057930899,False,
lamf-test-893ff824-f1d2-4433-939e-c7c4d678a42b,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 29256.16800000017, None)]}",291.47945752946964,143319.0723553102,29256.16800000017,15610.782269297502,29256.16800000017,57091.77200000017,True,22.580241964800003
lamf-test-9ad3c991-d587-4e6c-87f0-aa8b942b2b5d,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 29286.16800000017, None)]}",294.2702271699325,143466.13670337346,29286.16800000017,15625.378053194503,29286.16800000017,43255.52000000017,True,33.99581502720001
lamf-test-50bd9009-28ec-4253-bcf7-ae2b62692323,"{<resource_manager.instance.CloudReservedInstance object at 0x128a863f0>: [(1, 29316.16800000017, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a86520>: [(2, 29316.16800000017, None)]}",96.71534015432012,46831.19393646313,29316.16800000017,15652.204631882503,29316.16800000017,46846.59393646313,False,
lamf-test-65b278d1-c75b-4135-b5aa-f825706c680d,"{<resource_manager.instance.CloudReservedInstance object at 0x128c8d310>: [(1, 29406.16800000017, None)], <resource_manager.instance.CloudReservedInstance object at 0x128c8d090>: [(1, 29406.16800000017, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128c8d6d0>: [(1, 29406.16800000017, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128a86520>: [(1, 29406.16800000017, None)]}",46.808209305960055,29886.208624102834,29406.16800000017,15659.913256127504,29406.16800000017,29901.608624102835,False,
lamf-test-4e05654b-8014-4960-848f-0c1b470c0ee8,"{<resource_manager.instance.CloudReservedInstance object at 0x128c8d310>: [(1, 29946.96800000017, None)], <resource_manager.instance.CloudReservedInstance object at 0x128c8d090>: [(1, 29946.96800000017, None)], <resource_manager.instance.CloudOnDemandInstance object at 0x128c8d6d0>: [(3, 29946.96800000017, None)]}",119.66024806020059,46863.47753911506,29946.96800000017,15662.082216176505,29946.96800000017,46878.877539115056,False,
lamf-test-2b6c6b3a-28c9-458c-9ffa-76aefcc26451,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 30428.168000000176, None)]}",317.28833254019617,143338.94175501258,30428.168000000176,15665.739554642505,30428.168000000176,52821.47300000018,True,45.413622540000006
lamf-test-2f12deb2-00c6-45f2-bf9e-431fba73627e,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 31630.768000000186, None)]}",93.49967154984164,46954.481642497754,31630.768000000186,15668.177033765505,31630.768000000186,36808.06400000018,True,12.599467545599989
lamf-test-f9efe039-70ce-49b9-a1a8-bee3de1d2b34,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 32140.968000000186, None)]}",307.9037058422363,142811.62842280554,32140.968000000186,15669.177033765505,32140.968000000186,51563.01900000019,True,39.387919428000004
lamf-test-8f4c62d4-1881-4ae7-91f8-3b9d5e4e648b,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 32291.368000000188, None)]}",53.33256697567134,29798.23213083922,32291.368000000188,15670.177033765505,32291.368000000188,32306.76800000019,False,
lamf-test-920c97be-abc7-45c8-bf90-73719c07896c,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 32411.76800000019, None)]}",49.27955402462038,30418.463346449258,32411.76800000019,16213.457757664506,32411.76800000019,32427.16800000019,False,
lamf-test-915cb3ce-20ce-43ae-8b31-7f523a6333eb,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 32441.76800000019, None)]}",71.69092063889612,30274.592445360973,32441.76800000019,16237.245130534506,32441.76800000019,32457.16800000019,False,
lamf-test-eb592d2c-c121-4645-b005-4e7f00d8eb14,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 32531.76800000019, None)]}",65.43723826831173,30573.840652212326,32531.76800000019,16240.027584250505,32531.76800000019,32547.16800000019,False,
lamf-test-821bad57-9b5b-4590-ab6a-b75593f800f8,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 32622.16800000019, None)]}",293.93899056747387,144119.666754114,32622.16800000019,16259.324375836506,32622.16800000019,60507.772000000194,True,45.241603929600004
lamf-test-2ec8c349-ada1-458e-a7a4-ab9b6322b2cf,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 32652.36800000019, None)]}",57.00450481534605,30416.644556738647,32652.36800000019,16260.460961251507,32652.36800000019,32667.768000000193,False,
lamf-test-3d742955-a0c8-4cdc-8c38-f5e5804b4cff,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 32712.36800000019, None)]}",303.65987588610506,144109.03621499194,32712.36800000019,16269.547623457507,32712.36800000019,41679.23000000019,True,14.5478369088
lamf-test-b18ea74a-e7ea-41d7-821c-d4f1a5e50746,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 32772.36800000019, None)]}",93.66823018165961,47733.838328019556,32772.36800000019,16815.806044738507,32772.36800000019,43325.838000000185,True,17.12194972799999
lamf-test-cf4eee4f-df46-4434-9c29-6bf0f44daf4d,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 32832.56800000019, None)]}",53.667029478259835,30917.30152024282,32832.56800000019,16817.319340642505,32832.56800000019,32847.96800000018,False,
lamf-test-7c801ce0-8eb2-4e0d-9312-eaf55e74d22a,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 32862.56800000019, None)]}",282.54429039316733,144527.60517675127,32862.56800000019,16819.833382417506,32862.56800000019,66647.98000000019,True,27.406726214399995
lamf-test-4d1918b0-1458-45e2-b527-a49166860d07,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 33012.96800000018, None)]}",99.90881249240506,47956.16802586149,33012.96800000018,16821.099231208507,33012.96800000018,39439.28800000018,True,15.639092352
lamf-test-4fd50982-b738-4cdf-bdb5-50cd3dff6874,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 33042.96800000018, None)]}",66.98837614575113,31063.930323534696,33042.96800000018,16829.292015331506,33042.96800000018,33058.36800000018,False,
lamf-test-308f236e-0576-4952-874f-b146870f6d77,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 33072.96800000018, None)]}",296.126707886245,144365.42800071914,33072.96800000018,16830.555324853507,33072.96800000018,45491.69300000018,True,15.11110458
lamf-test-17fee575-0b26-45f7-83d5-67d080c53e61,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 33102.96800000018, None)]}",339.37001802300927,144658.1660396148,33102.96800000018,16836.130017478506,33102.96800000018,43540.45700000018,True,21.167227691999987
lamf-test-c8945c61-1ea7-4681-928a-edc22713889d,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 33132.96800000018, None)]}",305.7727422550137,144696.42640804563,33132.96800000018,16868.899301338508,33132.96800000018,40599.203000000176,True,15.141524579999984
lamf-test-416bbbfd-81e6-4f7c-9a56-8c0e7175f623,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 33313.36800000018, None)]}",318.1012839054559,145068.53420667432,33313.36800000018,17410.860783214506,33313.36800000018,39804.18500000017,True,7.898026125599995
lamf-test-3e7fd149-2562-452d-b778-aa63ebe3ca13,"{<resource_manager.instance.CloudReservedInstance object at 0x128c943b0>: [(2, 33493.76800000017, None)]}",306.14407437283273,145121.85442636142,33493.76800000017,17413.520720476507,33493.76800000017,61911.17374236265,True,62.08634806591353
lamf-test-e18205c9-e6f7-4d1b-94fe-6bdf96998c05,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 34214.36800000016, None)]}",110.9772195614234,48633.511155970584,34214.36800000016,17414.520720476507,34214.36800000016,39024.20800000016,True,11.705226623999993
lamf-test-55230e23-b521-4f16-a8cb-73a7c6580475,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 34455.16800000015, None)]}",312.3489385286271,145011.55857506266,34455.16800000015,17445.909875567508,34455.16800000015,57145.773000000154,True,36.813237552000004
lamf-test-56207b5b-5fb7-4cc8-b917-b36e1b064de2,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 35687.16800000012, None)]}",317.0752713451876,145176.25929567503,35687.16800000012,17460.297114092507,35687.16800000012,48634.59044248591,True,26.25737271336118
lamf-test-2148cf4d-7170-4032-92ad-bc67bc5cec9e,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 35837.16800000012, None)]}",290.5571510371029,144903.01808094382,35837.16800000012,17461.423949960506,35837.16800000012,59403.19100000012,True,28.675136786400003
lamf-test-6f91592c-afdd-4bec-8b7a-080c324249f5,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 36077.16800000012, None)]}",112.19170754417485,48614.37507986823,36077.16800000012,17469.059634473506,36077.16800000012,45398.97400000012,True,18.904622567999994
lamf-test-58f4bde2-1252-4878-b4ed-54f9ec3d6ddb,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 36317.568000000116, None)]}",306.6623561408906,145850.32668995587,36317.568000000116,18015.182925749505,36317.568000000116,53430.87400000011,True,20.823470740799998
lamf-test-9fd69545-924f-4ce5-9308-d2123ccec4dc,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 36347.568000000116, None)]}",61.631240803228884,32147.98719195365,36347.568000000116,18026.059170692504,36347.568000000116,36362.96800000011,False,
lamf-test-927fb6c3-ba3c-488b-96a5-466be1c02fa9,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 36708.16800000011, None)]}",330.8093779162473,145600.82027903665,36708.16800000011,18038.013977201503,36708.16800000011,52145.847000000096,True,37.569135614399976
lamf-test-1e5c4d41-c6bb-47f9-a0f9-f492c659a647,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 36858.368000000104, None)]}",295.19389174920065,145838.89888041298,36858.368000000104,18039.598250846502,36858.368000000104,43959.3940000001,True,17.281056873599997
lamf-test-5fc71200-6539-46cf-9073-1ac0b6be235f,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 37158.968000000095, None)]}",298.6298021940167,145511.45812018693,37158.968000000095,18040.970703440504,37158.968000000095,50374.10438743986,True,26.80029659372784
lamf-test-d81a676f-ccce-4b38-95bc-838588f989f1,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 38000.16800000008, None)]}",93.67827368323229,49096.345300578876,38000.16800000008,18046.035911891504,38000.16800000008,43362.46400000007,True,6.524841772799994
lamf-test-bff6c6c8-6ce7-4a14-8d30-c8d69887c972,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 38180.56800000007, None)]}",62.55972404682857,32081.61006475123,38180.56800000007,18047.035911891504,38180.56800000007,38195.968000000066,False,
lamf-test-8aea85bd-3d6c-4aba-b7de-dd2346b0e93e,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 38360.76800000007, None)]}",302.51103083949494,145690.5670983636,38360.76800000007,18056.898627537503,38360.76800000007,56154.51800000006,True,43.302869999999984
lamf-test-f3f23406-4146-4e8a-b0d6-831939b9a4ea,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(5, 38661.56800000006, None)]}",57.3172776265575,32091.22687695775,38661.56800000006,18057.898627537503,38661.56800000006,38676.96800000005,False,
lamf-test-232b6ce2-ea24-476c-b62f-210ae1decc5b,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(4, 38721.56800000006, None)]}",311.1617610976437,145791.43854264333,38721.56800000006,18061.856423656503,38721.56800000006,52833.22000000006,True,22.894744204800002
lamf-test-28862540-93f6-42de-8ec4-72cbed9815ad,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(6, 38781.768000000055, None)]}",315.0001679546882,145485.89319556067,38781.768000000055,18066.353157934504,38781.768000000055,53574.02900000006,True,35.99844636960002
lamf-test-5c2155b4-aa4a-428b-9192-860339f49ef5,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(2, 38811.768000000055, None)]}",326.1375748222798,145843.69709007253,38811.768000000055,18068.987515444504,38811.768000000055,71979.06200000006,True,26.905308892800008
lamf-test-8d46ff55-9a1d-4004-b52e-0bb94df560fe,"{<resource_manager.instance.OnPremInstance object at 0x128a77770>: [(3, 38901.768000000055, None)]}",314.6188735020299,146288.72699188153,38901.768000000055,18612.876504457505,38901.768000000055,52853.42000000006,True,16.976370153600005
